Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1996-03-05 00:00:00+05:30,6.189699172973633,6.189699172973633,6.189699172973633,6.189699172973633,0,0.0,0.0
1996-03-06 00:00:00+05:30,6.296848603934598,6.452435090300539,6.241072301574451,6.4098687171936035,543855566,0.0,0.0
1996-03-07 00:00:00+05:30,6.499404786330258,6.61242489981831,6.436288980811299,6.4671125411987305,854410306,0.0,0.0
1996-03-08 00:00:00+05:30,6.38491679106703,6.458306337303178,6.304188525447765,6.433354377746582,646827174,0.0,0.0
1996-03-11 00:00:00+05:30,6.340882297217379,6.472984338465643,6.315930338515539,6.4539031982421875,631091821,0.0,0.0
1996-03-12 00:00:00+05:30,6.443627462918951,6.9867117875796065,6.414271415724421,6.785623550415039,803011329,0.0,0.0
1996-03-13 00:00:00+05:30,6.605085588726576,6.700492846688355,6.52435615933799,6.669667720794678,577715422,0.0,0.0
1996-03-14 00:00:00+05:30,6.66379852867941,6.734252271554829,6.61976386119669,6.668201446533203,597611484,0.0,0.0
1996-03-15 00:00:00+05:30,6.632974634592542,6.653523674573188,6.399594123588956,6.449499607086182,622444100,0.0,0.0
1996-03-18 00:00:00+05:30,6.383448971113212,6.399594309795668,6.132455606072024,6.155940055847168,667319823,0.0,0.0
1996-03-19 00:00:00+05:30,6.13539062990343,6.246943621649211,5.651017953694047,5.777248382568359,1037292464,0.0,0.0
1996-03-20 00:00:00+05:30,5.777248382568359,5.777248382568359,5.777248382568359,5.777248382568359,0,0.0,0.0
1996-03-21 00:00:00+05:30,6.017966698161761,6.255748922268766,6.017966698161761,6.191166400909424,670459612,0.0,0.0
1996-03-22 00:00:00+05:30,6.075210666045531,6.075210666045531,5.827152740254792,5.940173625946045,674824785,0.0,0.0
1996-03-25 00:00:00+05:30,6.016498833247753,6.05025779850736,5.8198135068431895,5.9049458503723145,457166882,0.0,0.0
1996-03-26 00:00:00+05:30,5.871187320522916,5.988611129664165,5.6803735816599525,5.866783618927002,532380354,0.0,0.0
1996-03-27 00:00:00+05:30,6.076678948672726,6.163278807837317,6.048790798626383,6.075211048126221,377229724,0.0,0.0
1996-03-28 00:00:00+05:30,6.091355602689615,6.185294952508755,6.070806565950379,6.154471397399902,359409115,0.0,0.0
1996-03-29 00:00:00+05:30,6.147132513804446,6.186763082978039,6.053193546605629,6.072274684906006,325958187,0.0,0.0
1996-04-01 00:00:00+05:30,6.098694952588394,6.150068330594462,6.047322358717162,6.129518508911133,247509698,0.0,0.0
1996-04-02 00:00:00+05:30,6.142728806522009,6.223457442926152,6.08401710659785,6.145664215087891,367425238,0.0,0.0
1996-04-03 00:00:00+05:30,6.2836384304657935,6.352625447837333,6.18236073553826,6.197038173675537,297032084,0.0,0.0
1996-04-04 00:00:00+05:30,6.135389716186963,6.144196726046925,6.059064388426726,6.123647689819336,241840713,0.0,0.0
1996-04-05 00:00:00+05:30,6.123647689819336,6.123647689819336,6.123647689819336,6.123647689819336,0,0.0,0.0
1996-04-08 00:00:00+05:30,6.2014408762749165,6.258685071363642,6.1618107019014765,6.226393222808838,228109392,0.0,0.0
1996-04-09 00:00:00+05:30,6.304187611161327,6.37610924626317,6.201441241956376,6.2337327003479,320184170,0.0,0.0
1996-04-10 00:00:00+05:30,6.3115264197878735,6.33941457090606,6.20584502565935,6.23079776763916,285103129,0.0,0.0
1996-04-11 00:00:00+05:30,6.1720855912271055,6.208780751130553,6.130987513981567,6.1662139892578125,216484333,0.0,0.0
1996-04-12 00:00:00+05:30,6.166213823283633,6.384915700122942,6.138325675017343,6.335011005401611,341108156,0.0,0.0
1996-04-15 00:00:00+05:30,6.458305846803254,6.627103044942452,6.445095917676423,6.497937202453613,476612002,0.0,0.0
1996-04-16 00:00:00+05:30,6.517018428855444,6.597746689420874,6.458305932993616,6.512614727020264,388937409,0.0,0.0
1996-04-17 00:00:00+05:30,6.69315277549922,6.861948769914811,6.63003698100267,6.790027141571045,410008440,0.0,0.0
1996-04-18 00:00:00+05:30,7.001389467823418,7.199541888969162,6.947081078748012,7.162847518920898,686239778,0.0,0.0
1996-04-19 00:00:00+05:30,7.221560809310089,7.3536616612331445,7.149637605116163,7.208349704742432,657928468,0.0,0.0
1996-04-22 00:00:00+05:30,7.280271877213807,7.294949313520059,6.942679080147118,6.979373455047607,577856867,0.0,0.0
1996-04-23 00:00:00+05:30,6.914790496880268,7.008729852505583,6.82525484260046,6.932404518127441,570256675,0.0,0.0
1996-04-24 00:00:00+05:30,7.25385105317412,7.576767189875145,7.227430413877538,7.494570255279541,534899747,0.0,0.0
1996-04-25 00:00:00+05:30,7.544474831209667,7.705932897041569,6.986711886920089,7.112942695617676,620220200,0.0,0.0
1996-04-26 00:00:00+05:30,7.104135871864757,7.264126050330406,6.9280003559817755,7.176058292388916,632532875,0.0,0.0
1996-04-29 00:00:00+05:30,7.10413470744882,7.14082986195482,6.979372593570994,7.117345809936523,421084526,0.0,0.0
1996-04-30 00:00:00+05:30,7.1041360407138425,7.338984446319483,7.0601029448314225,7.181930065155029,429361131,0.0,0.0
1996-05-01 00:00:00+05:30,7.838034393771344,7.923166342339106,7.7573053621884025,7.810145854949951,495470338,0.0,0.0
1996-05-02 00:00:00+05:30,7.749966807656559,7.855648590232715,7.632543388929075,7.8160176277160645,506967956,0.0,0.0
1996-05-03 00:00:00+05:30,7.748499257552013,7.794001824337222,7.603188074156914,7.638415336608887,493527926,0.0,0.0
1996-05-06 00:00:00+05:30,7.456407930262249,7.497506009535561,7.1716556082087255,7.209817886352539,591063023,0.0,0.0
1996-05-07 00:00:00+05:30,7.199544248480936,7.35219494802579,7.171656486739189,7.297887325286865,548608662,0.0,0.0
1996-05-08 00:00:00+05:30,7.162848228491233,7.441729702812441,7.074779692900738,7.337515830993652,785659868,0.0,0.0
1996-05-09 00:00:00+05:30,7.199542958382617,7.350725730092207,7.1188139208424595,7.158444881439209,609397594,0.0,0.0
1996-05-10 00:00:00+05:30,6.986711847501219,7.123217174075968,6.944145872754639,7.0835862159729,606288615,0.0,0.0
1996-05-13 00:00:00+05:30,7.17752534715723,7.27733551333899,7.1364272740632115,7.233301639556885,398370778,0.0,0.0
1996-05-14 00:00:00+05:30,7.2215597320724845,7.482827164200158,7.184864577263009,7.434389591217041,651015892,0.0,0.0
1996-05-15 00:00:00+05:30,7.316967494809096,7.5151199545756,7.164316815540296,7.450536251068115,917242481,0.0,0.0
1996-05-16 00:00:00+05:30,7.537136123231832,7.647221607424225,7.443198329247316,7.49310302734375,688543503,0.0,0.0
1996-05-17 00:00:00+05:30,7.3389830610566955,7.4270508044682115,7.303755806865136,7.34485387802124,565289312,0.0,0.0
1996-05-20 00:00:00+05:30,7.250915723982055,7.2626581427039465,7.09239346330393,7.114410400390625,326115037,0.0,0.0
1996-05-21 00:00:00+05:30,7.071844751913287,7.162848305160843,7.03074589242852,7.089457988739014,456241191,0.0,0.0
1996-05-22 00:00:00+05:30,7.162848911463928,7.198075388097146,7.105604710732585,7.127621650695801,319336904,0.0,0.0
1996-05-23 00:00:00+05:30,7.080651587866272,7.110007244855997,7.033681909374819,7.068909168243408,294687746,0.0,0.0
1996-05-24 00:00:00+05:30,7.458709922710172,7.480186958334476,7.418823414017534,7.4571757316589355,236779521,0.371479,0.0
1996-05-27 00:00:00+05:30,7.394278043224278,7.394278043224278,7.2255293197147195,7.237802028656006,385864842,0.0,0.0
1996-05-28 00:00:00+05:30,7.087462431887337,7.087462431887337,6.920247068730287,7.003088474273682,545547298,0.0,0.0
1996-05-29 00:00:00+05:30,7.150359728938034,7.501664937460561,7.150359728938034,7.401949882507324,514643772,0.0,0.0
1996-05-30 00:00:00+05:30,7.45564252109385,7.477119557181764,7.219392665487238,7.2669501304626465,528103408,0.0,0.0
1996-05-31 00:00:00+05:30,7.371267234679017,7.37893819041917,7.243939203951118,7.312972068786621,445949352,0.0,0.0
1996-06-03 00:00:00+05:30,7.455642764416214,7.563027948360407,7.409619489023144,7.536949157714844,488962489,0.0,0.0
1996-06-04 00:00:00+05:30,7.668880002240789,7.714901639990174,7.29456357914216,7.429562568664551,719201952,0.0,0.0
1996-06-05 00:00:00+05:30,7.517005496415665,7.517005496415665,7.316040389993141,7.38200569152832,333800656,0.0,0.0
1996-06-06 00:00:00+05:30,7.4847896251798645,7.639732286155153,7.455643269836162,7.503199100494385,331038987,0.0,0.0
1996-06-07 00:00:00+05:30,7.397346815258206,7.53234580118161,7.386608296811869,7.497062683105469,223961286,0.0,0.0
1996-06-10 00:00:00+05:30,7.470983271958856,7.50166463697397,7.394278630101211,7.429562568664551,181533533,0.0,0.0
1996-06-11 00:00:00+05:30,7.39427854711531,7.440301003894758,7.329847435442708,7.371267318725586,245694726,0.0,0.0
1996-06-12 00:00:00+05:30,7.486324111323746,7.561493739912566,7.428028946081857,7.483254909515381,200355457,0.0,0.0
1996-06-13 00:00:00+05:30,7.470982088499153,7.512401965685667,7.429561391766198,7.45410680770874,116946606,0.0,0.0
1996-06-14 00:00:00+05:30,7.486325083294147,7.547688638764859,7.461778841559211,7.532346725463867,122670207,0.0,0.0
1996-06-17 00:00:00+05:30,7.555357230637063,7.555357230637063,7.411153913564796,7.429562568664551,107843741,0.0,0.0
1996-06-18 00:00:00+05:30,7.3942783199367135,7.3942783199367135,7.15189333370878,7.2393364906311035,191150360,0.0,0.0
1996-06-19 00:00:00+05:30,7.240869986356596,7.271552170157355,6.966269440573773,7.023031234741211,239238694,0.0,0.0
1996-06-20 00:00:00+05:30,6.964735924741697,7.064450971162766,6.888031286374842,7.033769607543945,284643785,0.0,0.0
1996-06-21 00:00:00+05:30,6.992350388535992,7.038372028553676,6.799054992955352,6.8389410972595215,353062318,0.0,0.0
1996-06-24 00:00:00+05:30,6.783713886936651,6.8420094631615775,6.67632788146329,6.780646324157715,307595608,0.0,0.0
1996-06-25 00:00:00+05:30,6.8113278239275346,6.842009598924912,6.504510893500327,6.637975692749023,349199902,0.0,0.0
1996-06-26 00:00:00+05:30,6.6793961050145825,6.6793961050145825,6.478432216754036,6.510647773742676,296123198,0.0,0.0
1996-06-27 00:00:00+05:30,6.450817513300667,6.688599908788262,6.371044908029491,6.627236366271973,538798574,0.0,0.0
1996-06-28 00:00:00+05:30,6.688600245743897,6.8036567913149035,6.49070393803573,6.553601264953613,759474427,0.0,0.0
1996-07-01 00:00:00+05:30,6.475363526639029,6.6793962103307205,6.335761548167221,6.4047956466674805,553501802,0.0,0.0
1996-07-02 00:00:00+05:30,6.409396959010092,6.470760089210924,6.228375130746463,6.2697954177856445,568077589,0.0,0.0
1996-07-03 00:00:00+05:30,6.1823534732355725,6.196160784631536,5.783492434699047,5.849457740783691,645479950,0.0,0.0
1996-07-04 00:00:00+05:30,5.745139460710166,6.00746769337484,5.651559952220511,5.827980041503906,806775714,0.0,0.0
1996-07-05 00:00:00+05:30,5.883206698433472,5.936900110203681,5.662299564972387,5.740537166595459,595286753,0.0,0.0
1996-07-08 00:00:00+05:30,5.858661992073272,6.351102953047031,5.723662999187222,5.785026550292969,347866683,0.0,0.0
1996-07-09 00:00:00+05:30,5.739003108115792,6.351102317869395,5.277243968875722,5.501220703125,541834730,0.0,0.0
1996-07-10 00:00:00+05:30,5.307927357729501,5.521165638987859,5.2803143687447465,5.407642841339111,479966058,0.0,0.0
1996-07-11 00:00:00+05:30,5.476675562269784,5.599401848053555,5.386164834305259,5.421449184417725,458245222,0.0,0.0
1996-07-12 00:00:00+05:30,5.38463014223592,5.398436632971506,5.171392738546932,5.218949794769287,688976239,0.0,0.0
1996-07-15 00:00:00+05:30,5.185199697954514,5.76815139787956,5.0962227517098215,5.5088911056518555,1448889005,0.0,0.0
1996-07-16 00:00:00+05:30,6.136331909043255,6.662522256941387,6.136331909043255,6.653317928314209,858611628,0.0,0.0
1996-07-17 00:00:00+05:30,6.412465730491185,7.026098748087033,6.308148519077698,6.771441459655762,1115459465,0.0,0.0
1996-07-18 00:00:00+05:30,6.871156440076281,7.110473029869994,6.871156440076281,7.09820032119751,848594275,0.0,0.0
1996-07-19 00:00:00+05:30,7.162632198890976,7.4541080368378925,7.162632198890976,7.4495062828063965,393554662,0.0,0.0
1996-07-22 00:00:00+05:30,7.210188681280422,7.599846190194398,6.884963103239627,7.339051723480225,405630663,0.0,0.0
1996-07-23 00:00:00+05:30,7.6090509486347715,7.707232631890418,7.251608975135466,7.401949882507324,488003187,0.0,0.0
1996-07-24 00:00:00+05:30,7.211722040871691,7.211722040871691,6.66252059835224,6.680929660797119,447774126,0.0,0.0
1996-07-25 00:00:00+05:30,6.621101176948804,6.719281620776619,6.348034422940207,6.380249977111816,593621628,0.0,0.0
1996-07-26 00:00:00+05:30,6.351102867657442,6.4861018587284525,6.209967111785069,6.3833184242248535,534079089,0.0,0.0
1996-07-29 00:00:00+05:30,6.469227479204927,6.696271388892399,6.430875157334684,6.510647773742676,442365624,0.0,0.0
1996-07-30 00:00:00+05:30,6.41553381541539,6.443147617216544,6.185421122454359,6.33882999420166,411938248,0.0,0.0
1996-07-31 00:00:00+05:30,6.381784272050649,6.650249293953929,6.06883139302505,6.5597381591796875,419615464,0.0,0.0
1996-08-01 00:00:00+05:30,6.6870669327149965,6.749964267891702,6.400194060867403,6.440080165863037,573738171,0.0,0.0
1996-08-02 00:00:00+05:30,6.418602939712888,6.487635808695534,6.305080163857736,6.352636814117432,363985756,0.0,0.0
1996-08-05 00:00:00+05:30,6.338829864865218,6.378716375592319,6.2299100803636165,6.254455089569092,229500029,0.0,0.0
1996-08-06 00:00:00+05:30,6.228377040635402,6.427807992045375,6.171615646310605,6.318888187408447,330688876,0.0,0.0
1996-08-07 00:00:00+05:30,6.343432585713024,6.48917092125826,6.30508026274639,6.460022926330566,305888471,0.0,0.0
1996-08-08 00:00:00+05:30,6.501442928553606,6.541329031210587,6.3050799781121265,6.334227561950684,287014731,0.0,0.0
1996-08-09 00:00:00+05:30,6.3449653575776646,6.424737553799288,6.289738988358474,6.384851455688477,237997904,0.0,0.0
1996-08-12 00:00:00+05:30,6.412466008164875,6.460022657189113,6.354170840284833,6.3833184242248535,193398067,0.0,0.0
1996-08-13 00:00:00+05:30,6.366442565905031,6.472294783027923,6.344965530132034,6.420135974884033,196437024,0.0,0.0
1996-08-14 00:00:00+05:30,6.30968187361668,6.427806387471462,6.30968187361668,6.332693099975586,172025941,0.0,0.0
1996-08-15 00:00:00+05:30,6.332693099975586,6.332693099975586,6.332693099975586,6.332693099975586,0,0.0,0.0
1996-08-16 00:00:00+05:30,6.3357606624893466,6.378715962466644,6.275931719820138,6.332693099975586,151178980,0.0,0.0
1996-08-19 00:00:00+05:30,6.305079682021266,6.320420773704261,6.016672649342771,6.0519561767578125,224927590,0.0,0.0
1996-08-20 00:00:00+05:30,5.990593039383829,6.243716971736549,5.9568437007829775,6.117922306060791,352114219,0.0,0.0
1996-08-21 00:00:00+05:30,6.283603058868016,6.42473840713501,6.2437169554595195,6.42473840713501,308818193,0.0,0.0
1996-08-22 00:00:00+05:30,6.627236354156364,6.6717254346158885,6.4324084387863465,6.470760345458984,469709230,0.0,0.0
1996-08-23 00:00:00+05:30,6.473828861338939,6.619567184343908,6.443147497333625,6.548999309539795,350177410,0.0,0.0
1996-08-26 00:00:00+05:30,6.489170065161854,6.547464408233415,6.3940563659254614,6.420135974884033,279394933,0.0,0.0
1996-08-27 00:00:00+05:30,6.4124659524721865,6.450818273507869,6.320421037623809,6.367978096008301,301803385,0.0,0.0
1996-08-28 00:00:00+05:30,6.381783821171876,6.5582030948537176,6.381783821171876,6.5459303855896,171898501,0.0,0.0
1996-08-29 00:00:00+05:30,6.564340257265417,6.5796813496623505,6.470761150782621,6.484567642211914,174203626,0.0,0.0
1996-08-30 00:00:00+05:30,6.476896749363939,6.5106473147401465,6.446214975985478,6.49070405960083,122273882,0.0,0.0
1996-09-02 00:00:00+05:30,6.5075780854947505,6.548998784102544,6.4768963141778135,6.525987148284912,118106171,0.0,0.0
1996-09-03 00:00:00+05:30,6.548999410043919,6.593487675375654,6.323488881527101,6.361841201782227,276108098,0.0,0.0
1996-09-04 00:00:00+05:30,6.32809131244868,6.384851876428333,6.292806965526671,6.369511604309082,135678901,0.0,0.0
1996-09-05 00:00:00+05:30,6.395589841096484,6.481498799623049,6.395589841096484,6.464623928070068,143526971,0.0,0.0
1996-09-06 00:00:00+05:30,6.490703302082745,6.49990803790865,6.384851093837556,6.41093111038208,111851802,0.0,0.0
1996-09-09 00:00:00+05:30,6.409397849425545,6.412465821963851,6.3357611814536,6.361841201782227,108053807,0.0,0.0
1996-09-10 00:00:00+05:30,6.3557040774605875,6.3557040774605875,6.266727961605962,6.305079460144043,144573101,0.0,0.0
1996-09-11 00:00:00+05:30,6.292806669639119,6.378716041336202,6.2007621728386555,6.237580299377441,124726054,0.0,0.0
1996-09-12 00:00:00+05:30,6.197694171546849,6.234511478367057,6.090307764757337,6.19155740737915,271684106,0.0,0.0
1996-09-13 00:00:00+05:30,6.2268420039546575,6.23911430346594,6.122523975036003,6.13786506652832,181943862,0.0,0.0
1996-09-16 00:00:00+05:30,6.10718278724852,6.10718278724852,5.872467548961048,5.918490409851074,209209043,0.0,0.0
1996-09-17 00:00:00+05:30,5.923092094211202,6.07496634503608,5.915422368736499,6.007467269897461,177238381,0.0,0.0
1996-09-18 00:00:00+05:30,5.982922587213118,6.366443355190192,5.975252860272728,6.300478458404541,203848156,0.0,0.0
1996-09-19 00:00:00+05:30,6.318887681786715,6.3679785248912015,6.044285880614323,6.073433876037598,245822166,0.0,0.0
1996-09-20 00:00:00+05:30,6.062694090599744,6.1654775096708985,6.013603257745922,6.039682865142822,159067662,0.0,0.0
1996-09-23 00:00:00+05:30,6.015137301857092,6.044284059177086,5.895479022508748,5.961443901062012,163084127,0.0,0.0
1996-09-24 00:00:00+05:30,5.982921443875117,6.071898372891553,5.9675811733792585,6.007467269897461,132116180,0.0,0.0
1996-09-25 00:00:00+05:30,6.071898750449547,6.167012449215773,6.028944679115883,6.050421714782715,148154028,0.0,0.0
1996-09-26 00:00:00+05:30,6.01974098159452,6.041218019506398,5.906219027176544,5.955309867858887,131553203,0.0,0.0
1996-09-27 00:00:00+05:30,5.950706289025964,5.950706289025964,5.742071056548217,5.7727532386779785,258151647,0.0,0.0
1996-09-30 00:00:00+05:30,5.737469155269378,5.88780964179834,5.688378727029393,5.861729621887207,248744886,0.0,0.0
1996-10-01 00:00:00+05:30,5.890877148090832,5.916957167752168,5.785026156515098,5.846389293670654,186225010,0.0,0.0
1996-10-02 00:00:00+05:30,5.846389293670654,5.846389293670654,5.846389293670654,5.846389293670654,0,0.0,0.0
1996-10-03 00:00:00+05:30,5.9062186040160665,5.979854040217263,5.777355566230809,5.820309638977051,152664847,0.0,0.0
1996-10-04 00:00:00+05:30,5.852525440253874,5.898548306922962,5.7144584793397435,5.850991249084473,180091079,0.0,0.0
1996-10-07 00:00:00+05:30,5.8647979684647495,5.8647979684647495,5.538037819861164,5.737468719482422,272128046,0.0,0.0
1996-10-08 00:00:00+05:30,5.709856458797165,5.829514776359796,5.570254473647445,5.762014865875244,196707309,0.0,0.0
1996-10-09 00:00:00+05:30,5.829513883526927,5.890877019341345,5.745139520560443,5.837184429168701,175357589,0.0,0.0
1996-10-10 00:00:00+05:30,5.820310023503238,6.013604183178083,5.792696220886866,5.993660926818848,194458201,0.0,0.0
1996-10-11 00:00:00+05:30,6.021274049635417,6.090307728835882,5.924627390482661,5.985990524291992,218296503,0.0,0.0
1996-10-14 00:00:00+05:30,5.92922957009891,5.952240798152611,5.78502625675077,5.809571266174316,161673883,0.0,0.0
1996-10-15 00:00:00+05:30,5.7727540382918,5.875537477706597,5.699117774436443,5.792696475982666,162204650,0.0,0.0
1996-10-16 00:00:00+05:30,5.892410978624256,5.920024777939049,5.763548767279189,5.783491611480713,139300441,0.0,0.0
1996-10-17 00:00:00+05:30,5.754344179294227,5.9829218468606,5.702184551591753,5.932297229766846,280674936,0.0,0.0
1996-10-18 00:00:00+05:30,5.967581400297155,6.0749665760373075,5.884741231966219,5.976786136627197,449426646,0.0,0.0
1996-10-21 00:00:00+05:30,5.976786136627197,5.976786136627197,5.976786136627197,5.976786136627197,0,0.0,0.0
1996-10-22 00:00:00+05:30,6.021274814513919,6.3050801127585085,6.021274814513919,6.190024375915527,404608341,0.0,0.0
1996-10-23 00:00:00+05:30,6.510647668840208,6.5873510820249255,6.412465988689243,6.550533771514893,321409556,0.0,0.0
1996-10-24 00:00:00+05:30,6.595020737301872,6.777576761954278,6.400192823834996,6.464623928070068,664698198,0.0,0.0
1996-10-25 00:00:00+05:30,6.441613426951872,6.604226216366713,6.429341126983661,6.564340114593506,307185279,0.0,0.0
1996-10-28 00:00:00+05:30,6.5965554606533034,6.627236824258497,6.458488504883396,6.49070405960083,198911602,0.0,0.0
1996-10-29 00:00:00+05:30,6.460023270146758,6.627237833651291,6.321955883574578,6.389455795288086,255387177,0.0,0.0
1996-10-30 00:00:00+05:30,6.389455795288086,6.389455795288086,6.389455795288086,6.389455795288086,0,0.0,0.0
1996-10-31 00:00:00+05:30,6.275932382643066,6.275932382643066,6.124058108725018,6.197694778442383,174959864,0.0,0.0
1996-11-01 00:00:00+05:30,6.242182226148692,6.627236735346017,5.996729271733857,6.036615371704102,176580174,0.0,0.0
1996-11-04 00:00:00+05:30,5.982921688463269,5.982921688463269,5.731332390944263,5.789627552032471,219855194,0.0,0.0
1996-11-05 00:00:00+05:30,5.772753180598099,5.849456996057769,5.645423929042968,5.6807074546813965,171643620,0.0,0.0
1996-11-06 00:00:00+05:30,5.557981105033614,5.683776163709681,5.4045730665768215,5.613208293914795,375113658,0.0,0.0
1996-11-07 00:00:00+05:30,5.6883787415975124,5.717526324299214,5.614742894162316,5.691446304321289,197698821,0.0,0.0
1996-11-08 00:00:00+05:30,5.7221283721087755,5.771219212769593,5.538038539177296,5.742071628570557,156443236,0.0,0.0
1996-11-11 00:00:00+05:30,5.607072063260983,5.705253324775268,5.547242709763453,5.628549098968506,160514318,0.0,0.0
